Force (g),Input Signal
31.1060,1
31.0633,1
30.8889,1
30.5158,1
30.2556,1
30.1346,1
30.0607,1
30.0310,1
30.1261,1
30.2772,1
30.3481,1
30.3090,1
30.2046,1
30.0987,1
30.0610,1
30.0809,1
30.1558,1
30.2187,1
30.2659,1
30.3698,1
30.4309,1
30.4752,1
30.5224,1
30.6870,1
30.8707,1
31.0550,1
31.2546,1
31.5016,1
31.5915,1
31.6720,0
31.1690,0
28.9466,0
27.5654,0
26.2507,0
24.9879,0
23.1236,0
21.9736,0
20.8969,0
19.8976,0
18.4214,0
17.4501,0
16.5257,0
15.6512,0
14.3340,0
13.4096,0
12.5346,0
11.7524,0
11.0237,0
9.9539,0
9.2098,0
8.4814,0
7.7915,0
6.8449,0
6.2514,0
5.6996,0
5.1825,0
4.4786,0
4.0131,0
3.5422,0
3.1196,0
2.5787,0
2.2383,0
1.9321,0
1.6318,0
1.2250,0
0.9772,0
0.7569,0
0.5545,0
0.3019,0
0.1953,0
0.0836,0
-0.0420,0
-0.1975,0
-0.2842,0
-0.3333,0
-0.4172,0
-0.5274,0
-0.5994,0
-0.6554,0
-0.7246,0
-0.8142,0
-0.8419,0
-0.8475,0
-0.8743,0
-0.8990,0
-0.9002,0
-0.9062,0
-0.9119,0
-0.9121,0
-0.9060,0
-0.9103,0
-0.9081,0
-0.9140,0
-0.9146,0
-0.9141,0
-0.9105,0
-0.9107,0
-0.9092,0
-0.9120,0
-0.9113,0
-0.9155,0
-0.9107,0
-0.9176,0
-0.9187,0
-0.9106,0
-0.9164,0
-0.9149,0
-0.9154,0
-0.9141,0
-0.9110,0
-0.9149,0
-0.9157,0
-0.9172,0
-0.9136,0
-0.9154,0
-0.9164,0
-0.9154,0
-0.9132,0
-0.9197,0
-0.9187,0
-0.9157,0
-0.9180,0
-0.9144,0
-0.9119,0
-0.9169,0
-0.9163,0
-0.9131,0
-0.9137,0
-0.9104,0
-0.9167,0
-0.9120,0
-0.9095,0
-0.9118,0
-0.9152,0
-0.9096,0
-0.9107,0
-0.9125,0
-0.9121,0
-0.9151,0
-0.9104,0
-0.9094,0
-0.9131,0
-0.9143,0
-0.9143,0
-0.9119,0
-0.9122,0
-0.9082,0
-0.9074,0
-0.9154,0
-0.9056,0
-0.9110,0
-0.9159,0
-0.9099,0
-0.9099,0
-0.9143,0
-0.9163,0
-0.9117,0
-0.9160,0
-0.9134,0
-0.9131,0
-0.9184,0
-0.9167,0
-0.9170,0
-0.9157,0
-0.9161,0
-0.9160,0
-0.9175,0
-0.9179,0
-0.9151,0
-0.9175,0
-0.9207,0
-0.9175,0
-0.9164,0
-0.9184,0
-0.9204,0
-0.9171,0
-0.9170,0
-0.9128,0
-0.9189,0
-0.9154,0
-0.9249,0
