Force (g),Input Signal
-0.1259,0
-0.1198,0
-0.1225,0
-0.1195,0
-0.1207,0
-0.1211,0
-0.1202,0
-0.1179,0
-0.1147,0
-0.1159,0
-0.1210,0
-0.1186,0
-0.1145,0
-0.1089,0
-0.1144,0
-0.1137,0
-0.1087,0
-0.1078,0
-0.1098,0
-0.1089,0
-0.1134,0
-0.1062,0
-0.1111,0
-0.1076,0
-0.1069,0
-0.1080,0
-0.1063,0
-0.1063,0
-0.1052,0
-0.1048,0
-0.1057,0
-0.1010,0
-0.1012,0
-0.1046,0
-0.1035,0
-0.0965,0
-0.0954,0
-0.0981,0
-0.0984,0
-0.0973,0
-0.1051,0
-0.1013,0
-0.0992,0
-0.0948,0
-0.0976,0
-0.0935,0
